Source_ID,Target_ID
2731,2843
1242,2844
426,2845
86,2846
2269,2847
253,2848
351,2849
316,2850
713,2851
1934,2852
65,2853
495,2854
60,2855
1031,2856
755,2857
37,2858
1853,2859
12,2860
2713,2861
1768,2862
673,2863
1408,2864
697,2865
234,2866
725,2867
2000,2868
1809,2869
2731,2870
1903,2871
2020,2872
1807,2873
543,2874
1300,2875
1477,2876
113,2877
158,2878
2477,2879
1342,2880
600,2881
243,2882
2252,2883
2420,2884
1447,2885
1876,2886
595,2887
271,2888
1194,2889
1033,2890
2379,2891
250,2892
495,2893
306,2894
518,2895
364,2896
2240,2897
539,2898
2898,2899
2504,2900
2340,2901
2881,2902
2045,2903
56,2904
1233,2905
2036,2906
1802,2907
1499,2908
382,2909
708,2910
220,2911
2175,2912
2182,2913
1858,2914
1630,2915
372,2916
1517,2917
2461,2918
1813,2919
1832,2920
688,2921
642,2922
305,2923
2680,2924
56,2925
200,2926
2855,2927
2242,2928
1331,2929
954,2930
1025,2931
334,2932
1079,2933
2370,2934
386,2935
2912,2936
923,2937
807,2938
1389,2939
1757,2940
1864,2941
1453,2942
1869,2943
1544,2944
2534,2945
2699,2946
1456,2947
695,2948
1538,2949
2883,2950
2120,2951
1089,2952
1031,2953
1177,2954
1529,2955
715,2956
2611,2957
2658,2958
2132,2959
1238,2960
1671,2961
1997,2962
1808,2963
2909,2964
76,2965
2342,2966
2453,2967
329,2968
747,2969
2327,2970
2646,2971
1013,2972
1784,2973
2071,2974
285,2975
649,2976
695,2977
2904,2978
2348,2979
1701,2980
1043,2981
38,2982
363,2983
13,2984
2845,2985
2592,2986
1901,2987
1921,2988
1753,2989
1705,2990
380,2991
382,2992
416,2993
2111,2994
385,2995
371,2996
1005,2997
1526,2998
1793,2999
1118,3000
2423,3001
1715,3002
879,3003
2426,3004
1255,3005
2525,3006
2212,3007
77,3008
1899,3009
2010,3010
205,3011
130,3012
490,3013
2886,3014
991,3015
1574,3016
1399,3017
862,3018
2060,3019
970,3020
2901,3021
1755,3022
296,3023
2470,3024
1287,3025
3016,3026
1867,3027
916,3028
1195,3029
2156,3030
2034,3031
2755,3032
247,3033
295,3034
1560,3035
2273,3036
336,3037
1122,3038
483,3039
167,3040
1789,3041
12,3042
2907,3043
1155,3044
315,3045
352,3046
2198,3047
1896,3048
1636,3049
1611,3050
1841,3051
1305,3052
637,3053
821,3054
2395,3055
86,3056
2372,3057
2994,3058
1267,3059
1425,3060
2942,3061
1914,3062
397,3063
1184,3064
1690,3065
2238,3066
969,3067
1993,3068
785,3069
2360,3070
2693,3071
650,3072
1323,3073
629,3074
1137,3075
606,3076
2958,3077
1693,3078
225,3079
458,3080
696,3081
746,3082
1925,3083
1899,3084
1265,3085
2110,3086
769,3087
1088,3088
631,3089
751,3090
2986,3091
1334,3092
1037,3093
191,3094
1849,3095
3095,3096
2827,3097
2163,3098
2357,3099
1477,3100
2418,3101
249,3102
677,3103
2535,3104
2596,3105
2778,3106
2800,3107
916,3108
2743,3109
3027,3110
2582,3111
2476,3112
2793,3113
2666,3114
1263,3115
3094,3116
1638,3117
348,3118
1564,3119
3117,3120
1642,3121
630,3122
2737,3123
705,3124
859,3125
594,3126
2033,3127
1758,3128
2893,3129
1630,3130
2528,3131
58,3132
189,3133
340,3134
1516,3135
1135,3136
1856,3137
1594,3138
69,3139
1361,3140
2554,3141
2788,3142
241,3143
284,3144
2221,3145
1210,3146
3008,3147
3065,3148
713,3149
1891,3150
972,3151
1932,3152
849,3153
1063,3154
3095,3155
1895,3156
992,3157
314,3158
1042,3159
2062,3160
431,3161
2103,3162
1451,3163
1194,3164
1151,3165
356,3166
1585,3167
1116,3168
957,3169
818,3170
1763,3171
1956,3172
2385,3173
1004,3174
1255,3175
196,3176
459,3177
1446,3178
1994,3179
2667,3180
1228,3181
2327,3182
1991,3183
1087,3184
433,3185
2509,3186
813,3187
2832,3188
2826,3189
2253,3190
951,3191
1290,3192
3057,3193
841,3194
2430,3195
929,3196
1494,3197
508,3198
2885,3199
1046,3200
1213,3201
2516,3202
1187,3203
1507,3204
1677,3205
720,3206
1593,3207
738,3208
297,3209
1744,3210
2679,3211
2273,3212
431,3213
1507,3214
405,3215
1301,3216
1645,3217
2187,3218
3040,3219
447,3220
1599,3221
2063,3222
1969,3223
2305,3224
2996,3225
1973,3226
795,3227
2728,3228
1389,3229
2282,3230
277,3231
3187,3232
2737,3233
167,3234
1055,3235
1377,3236
971,3237
2696,3238
1933,3239
2472,3240
2691,3241
3093,3242
3003,3243
261,3244
756,3245
3080,3246
1262,3247
918,3248
2164,3249
525,3250
1632,3251
3172,3252
358,3253
1028,3254
1778,3255
2904,3256
1431,3257
1112,3258
2239,3259
243,3260
2968,3261
836,3262
2553,3263
814,3264
276,3265
1806,3266
71,3267
960,3268
2064,3269
1267,3270
1409,3271
1171,3272
834,3273
1050,3274
284,3275
261,3276
530,3277
2559,3278
2228,3279
2587,3280
2081,3281
2198,3282
3179,3283
2373,3284
1398,3285
2597,3286
2191,3287
2802,3288
2635,3289
2525,3290
1768,3291
875,3292
788,3293
1587,3294
3084,3295
1693,3296
1190,3297
1319,3298
3057,3299
1446,3300
2673,3301
2585,3302
1827,3303
2652,3304
1541,3305
34,3306
2312,3307
2243,3308
3166,3309
137,3310
493,3311
1797,3312
1671,3313
2314,3314
2228,3315
691,3316
2528,3317
598,3318
2521,3319
1688,3320
1499,3321
1001,3322
1856,3323
2925,3324
200,3325
2651,3326
2437,3327
2771,3328
2798,3329
416,3330
2088,3331
1557,3332
2781,3333
672,3334
2132,3335
2013,3336
804,3337
824,3338
2291,3339
1645,3340
1588,3341
23,3342
1297,3343
879,3344
2256,3345
237,3346
2109,3347
1672,3348
110,3349
2080,3350
1010,3351
2632,3352
331,3353
1178,3354
2595,3355
1827,3356
161,3357
786,3358
161,3359
2928,3360
2109,3361
1822,3362
2515,3363
102,3364
2787,3365
741,3366
708,3367
2163,3368
1079,3369
1683,3370
887,3371
3229,3372
1336,3373
2282,3374
393,3375
2166,3376
2171,3377
307,3378
628,3379
485,3380
2733,3381
877,3382
1304,3383
617,3384
3380,3385
1189,3386
653,3387
2325,3388
2604,3389
1222,3390
275,3391
1678,3392
1992,3393
3072,3394
2330,3395
2315,3396
2136,3397
268,3398
240,3399
1795,3400
1402,3401
298,3402
1701,3403
1739,3404
2039,3405
1273,3406
1607,3407
3187,3408
1,3409
1024,3410
480,3411
1140,3412
1847,3413
850,3414
2195,3415
1314,3416
919,3417
692,3418
1403,3419
2360,3420
2457,3421
961,3422
2682,3423
2043,3424
3163,3425
1776,3426
3281,3427
769,3428
700,3429
166,3430
244,3431
73,3432
1463,3433
3047,3434
24,3435
148,3436
289,3437
1422,3438
841,3439
3304,3440
2940,3441
1344,3442
2909,3443
1069,3444
1880,3445
798,3446
3059,3447
322,3448
2943,3449
1543,3450
2203,3451
414,3452
3357,3453
1002,3454
2946,3455
1737,3456
992,3457
2959,3458
685,3459
1892,3460
112,3461
2783,3462
1442,3463
3265,3464
489,3465
2725,3466
375,3467
1884,3468
3083,3469
2990,3470
596,3471
1952,3472
136,3473
1364,3474
1338,3475
3395,3476
431,3477
1566,3478
3318,3479
3123,3480
2385,3481
1980,3482
505,3483
900,3484
196,3485
1764,3486
3400,3487
2894,3488
1719,3489
2554,3490
286,3491
2387,3492
3414,3493
212,3494
1059,3495
385,3496
1726,3497
3139,3498
1719,3499
3414,3500
232,3501
1581,3502
2850,3503
907,3504
1897,3505
2085,3506
1295,3507
1951,3508
373,3509
2088,3510
1243,3511
2267,3512
1854,3513
3215,3514
1252,3515
369,3516
455,3517
724,3518
2550,3519
3448,3520
339,3521
570,3522
52,3523
1463,3524
3316,3525
1981,3526
805,3527
2000,3528
649,3529
3305,3530
2105,3531
769,3532
3370,3533
764,3534
1545,3535
2533,3536
3112,3537
81,3538
2843,3539
600,3540
2183,3541
1083,3542
1873,3543
2793,3544
2895,3545
2276,3546
1471,3547
388,3548
2507,3549
1752,3550
2496,3551
3064,3552
2013,3553
2454,3554
1981,3555
826,3556
2336,3557
1945,3558
3474,3559
451,3560
1250,3561
254,3562
975,3563
3132,3564
1998,3565
3159,3566
2894,3567
563,3568
788,3569
141,3570
2720,3571
2251,3572
2087,3573
1448,3574
887,3575
82,3576
48,3577
255,3578
1200,3579
1295,3580
600,3581
2741,3582
2846,3583
2027,3584
94,3585
2980,3586
1091,3587
856,3588
3149,3589
2498,3590
2563,3591
1055,3592
999,3593
1917,3594
3416,3595
3539,3596
917,3597
1336,3598
1014,3599
307,3600
3265,3601
1285,3602
1198,3603
2530,3604
2536,3605
466,3606
1916,3607
3105,3608
3349,3609
665,3610
2761,3611
1973,3612
838,3613
1616,3614
1150,3615
999,3616
2471,3617
1370,3618
2656,3619
1165,3620
2741,3621
1809,3622
2337,3623
2764,3624
2632,3625
26,3626
1470,3627
2341,3628
1487,3629
1708,3630
3529,3631
2499,3632
1211,3633
3239,3634
1596,3635
1108,3636
2854,3637
1420,3638
1811,3639
1042,3640
1028,3641
720,3642
15,3643
1050,3644
1545,3645
3121,3646
1485,3647
557,3648
925,3649
3050,3650
1971,3651
3108,3652
2301,3653
725,3654
3217,3655
2547,3656
2914,3657
3167,3658
525,3659
2819,3660
3596,3661
3637,3662
2329,3663
1501,3664
565,3665
1573,3666
927,3667
2133,3668
711,3669
1902,3670
2889,3671
2511,3672
2102,3673
691,3674
2543,3675
454,3676
1513,3677
918,3678
3548,3679
1425,3680
1806,3681
1577,3682
1903,3683
655,3684
2273,3685
1143,3686
3471,3687
2551,3688
2936,3689
106,3690
788,3691
1501,3692
463,3693
2185,3694
846,3695
2155,3696
3056,3697
1188,3698
25,3699
3520,3700
461,3701
3353,3702
930,3703
310,3704
3038,3705
2703,3706
2609,3707
228,3708
1643,3709
1054,3710
2069,3711
2757,3712
1267,3713
372,3714
2856,3715
1352,3716
448,3717
3637,3718
3152,3719
2181,3720
617,3721
560,3722
2836,3723
2879,3724
1512,3725
2485,3726
2955,3727
1854,3728
1727,3729
2144,3730
372,3731
2852,3732
497,3733
1640,3734
2136,3735
1977,3736
3498,3737
2853,3738
166,3739
2413,3740
3534,3741
343,3742
480,3743
1894,3744
366,3745
2573,3746
41,3747
3183,3748
1230,3749
3137,3750
1371,3751
1441,3752
1222,3753
2298,3754
1828,3755
922,3756
3553,3757
3315,3758
2833,3759
3065,3760
2436,3761
183,3762
3714,3763
334,3764
2482,3765
2380,3766
3701,3767
1010,3768
1049,3769
2787,3770
263,3771
3708,3772
3633,3773
2164,3774
1810,3775
457,3776
3681,3777
2598,3778
981,3779
312,3780
2639,3781
2525,3782
688,3783
2006,3784
3363,3785
945,3786
1111,3787
2967,3788
905,3789
1036,3790
3247,3791
1064,3792
706,3793
2777,3794
3014,3795
3765,3796
1524,3797
2328,3798
1349,3799
455,3800
2385,3801
2944,3802
3417,3803
2688,3804
1080,3805
608,3806
3617,3807
543,3808
921,3809
1898,3810
673,3811
379,3812
1064,3813
2246,3814
3795,3815
2909,3816
1913,3817
2278,3818
514,3819
675,3820
2628,3821
2352,3822
1365,3823
3423,3824
2682,3825
1510,3826
1486,3827
2817,3828
227,3829
82,3830
3464,3831
2280,3832
2349,3833
691,3834
1488,3835
5,3836
1649,3837
216,3838
374,3839
2867,3840
317,3841
2736,3842
1516,3843
2090,3844
8,3845
2279,3846
297,3847
2606,3848
3120,3849
1034,3850
1400,3851
2549,3852
1762,3853
3548,3854
1547,3855
1327,3856
2788,3857
2940,3858
2824,3859
3014,3860
981,3861
544,3862
1683,3863
3415,3864
2116,3865
185,3866
2852,3867
2083,3868
3388,3869
912,3870
2209,3871
3344,3872
3730,3873
2729,3874
376,3875
1879,3876
473,3877
66,3878
2776,3879
2818,3880
281,3881
1628,3882
3625,3883
391,3884
330,3885
776,3886
495,3887
2595,3888
3237,3889
2226,3890
485,3891
2068,3892
3206,3893
200,3894
2783,3895
898,3896
287,3897
2650,3898
3576,3899
1771,3900
2917,3901
1129,3902
694,3903
3287,3904
3257,3905
2419,3906
1049,3907
1554,3908
1316,3909
540,3910
2941,3911
3233,3912
1332,3913
3753,3914
2592,3915
62,3916
890,3917
1551,3918
2862,3919
2404,3920
2407,3921
1120,3922
1492,3923
3874,3924
2914,3925
1022,3926
2210,3927
3072,3928
2826,3929
406,3930
1881,3931
2467,3932
2774,3933
543,3934
2127,3935
2367,3936
2182,3937
2799,3938
1986,3939
3013,3940
3207,3941
2474,3942
1485,3943
2804,3944
381,3945
2790,3946
207,3947
2862,3948
1043,3949
1632,3950
2937,3951
2994,3952
3144,3953
1335,3954
2134,3955
963,3956
186,3957
2228,3958
1450,3959
112,3960
1065,3961
2501,3962
1508,3963
1541,3964
1043,3965
1869,3966
1445,3967
2203,3968
2576,3969
409,3970
995,3971
2173,3972
829,3973
2115,3974
3925,3975
834,3976
1496,3977
3942,3978
2247,3979
2195,3980
678,3981
2809,3982
364,3983
3217,3984
2552,3985
1641,3986
2285,3987
1428,3988
1102,3989
3494,3990
2244,3991
2010,3992
2881,3993
571,3994
2146,3995
919,3996
1779,3997
2303,3998
919,3999
53,4000
1194,4001
318,4002
2395,4003
195,4004
3150,4005
3290,4006
3778,4007
2120,4008
3592,4009
3516,4010
659,4011
3293,4012
2090,4013
913,4014
514,4015
1567,4016
798,4017
2032,4018
3010,4019
2105,4020
3617,4021
3307,4022
1515,4023
3811,4024
4020,4025
3182,4026
1268,4027
3100,4028
3445,4029
295,4030
1018,4031
1581,4032
401,4033
354,4034
1334,4035
1259,4036
1887,4037
3023,4038
2341,4039
1045,4040
662,4041
2380,4042
2029,4043
3045,4044
1108,4045
3037,4046
3771,4047
3372,4048
2811,4049
1867,4050
2134,4051
395,4052
1822,4053
3025,4054
2030,4055
447,4056
3339,4057
2179,4058
676,4059
2223,4060
621,4061
3868,4062
1885,4063
1283,4064
3350,4065
3874,4066
3260,4067
3188,4068
334,4069
98,4070
1011,4071
339,4072
2092,4073
2599,4074
3830,4075
271,4076
918,4077
95,4078
1389,4079
3302,4080
2744,4081
1852,4082
1969,4083
1956,4084
2892,4085
2053,4086
4007,4087
3145,4088
273,4089
1268,4090
431,4091
3279,4092
245,4093
978,4094
2054,4095
2185,4096
1716,4097
4070,4098
18,4099
2176,4100
3945,4101
843,4102
3233,4103
1941,4104
2080,4105
4074,4106
3615,4107
411,4108
450,4109
892,4110
1622,4111
631,4112
1683,4113
3733,4114
2172,4115
2392,4116
3218,4117
3572,4118
3184,4119
1283,4120
3634,4121
3964,4122
750,4123
181,4124
1514,4125
1238,4126
1896,4127
4016,4128
3207,4129
1772,4130
861,4131
4049,4132
490,4133
843,4134
347,4135
1517,4136
3036,4137
3411,4138
2689,4139
3729,4140
179,4141
2959,4142
3100,4143
3080,4144
3536,4145
2897,4146
625,4147
2975,4148
263,4149
1799,4150
4028,4151
3098,4152
1781,4153
1536,4154
1477,4155
1872,4156
1231,4157
184,4158
4001,4159
3176,4160
4010,4161
1580,4162
727,4163
2507,4164
4022,4165
1376,4166
1404,4167
561,4168
874,4169
256,4170
250,4171
3728,4172
295,4173
861,4174
1676,4175
713,4176
1011,4177
3476,4178
1074,4179
2614,4180
2336,4181
174,4182
1365,4183
302,4184
3206,4185
3879,4186
914,4187
561,4188
2757,4189
1217,4190
3810,4191
157,4192
2447,4193
1032,4194
3167,4195
461,4196
1833,4197
2715,4198
2818,4199
2304,4200
3013,4201
3054,4202
3816,4203
3260,4204
2182,4205
1679,4206
2058,4207
2359,4208
97,4209
3207,4210
3297,4211
3761,4212
1146,4213
1326,4214
1258,4215
2432,4216
3146,4217
787,4218
3227,4219
480,4220
1039,4221
3997,4222
2174,4223
3985,4224
39,4225
1810,4226
2072,4227
1792,4228
2521,4229
588,4230
3757,4231
916,4232
1891,4233
2500,4234
2392,4235
4226,4236
2040,4237
2890,4238
3023,4239
2835,4240
1431,4241
4056,4242
2578,4243
292,4244
2716,4245
3456,4246
735,4247
902,4248
370,4249
4176,4250
674,4251
1915,4252
1531,4253
2887,4254
967,4255
3461,4256
1504,4257
1683,4258
583,4259
813,4260
2522,4261
2945,4262
834,4263
3290,4264
3034,4265
2044,4266
2724,4267
2985,4268
1556,4269
348,4270
2696,4271
2835,4272
447,4273
2462,4274
3954,4275
2984,4276
2259,4277
3394,4278
2400,4279
4052,4280
394,4281
2550,4282
3870,4283
3752,4284
3953,4285
4198,4286
2423,4287
2882,4288
1164,4289
174,4290
3757,4291
3488,4292
1363,4293
1930,4294
1005,4295
1900,4296
1434,4297
253,4298
3106,4299
3752,4300
1876,4301
853,4302
890,4303
3108,4304
3488,4305
1514,4306
2549,4307
1569,4308
213,4309
79,4310
528,4311
690,4312
1978,4313
282,4314
2215,4315
535,4316
518,4317
3958,4318
3802,4319
831,4320
4314,4321
4187,4322
4306,4323
3706,4324
2102,4325
532,4326
4297,4327
1216,4328
1776,4329
1872,4330
1716,4331
3305,4332
4141,4333
2283,4334
2448,4335
3661,4336
2988,4337
939,4338
1458,4339
878,4340
1769,4341
3012,4342
2938,4343
92,4344
1691,4345
1025,4346
4081,4347
4130,4348
2124,4349
1090,4350
3117,4351
3852,4352
3692,4353
823,4354
1354,4355
3927,4356
3040,4357
1154,4358
1083,4359
1177,4360
3490,4361
2731,4362
4293,4363
890,4364
558,4365
213,4366
1826,4367
3530,4368
420,4369
3452,4370
790,4371
337,4372
306,4373
3854,4374
1354,4375
3856,4376
540,4377
3643,4378
1222,4379
575,4380
453,4381
2446,4382
1503,4383
3413,4384
2585,4385
124,4386
3831,4387
3622,4388
1531,4389
2309,4390
2114,4391
1518,4392
2916,4393
2206,4394
1203,4395
1046,4396
1924,4397
4093,4398
2165,4399
1705,4400
240,4401
2535,4402
1540,4403
3996,4404
2661,4405
2801,4406
852,4407
2059,4408
2986,4409
2219,4410
887,4411
3446,4412
1932,4413
4165,4414
3967,4415
1905,4416
3260,4417
435,4418
1492,4419
756,4420
2560,4421
2097,4422
2075,4423
3584,4424
152,4425
1574,4426
3846,4427
2950,4428
2721,4429
1678,4430
3586,4431
2019,4432
4246,4433
3780,4434
3320,4435
1727,4436
3154,4437
619,4438
151,4439
3369,4440
2849,4441
1489,4442
1352,4443
4075,4444
1909,4445
1442,4446
676,4447
12,4448
4439,4449
1194,4450
756,4451
673,4452
1349,4453
317,4454
3324,4455
1257,4456
1253,4457
2918,4458
4435,4459
3962,4460
3154,4461
3669,4462
3530,4463
1801,4464
3426,4465
1180,4466
3183,4467
64,4468
4066,4469
2754,4470
4232,4471
3623,4472
2974,4473
2876,4474
194,4475
2574,4476
838,4477
1489,4478
3403,4479
1374,4480
3384,4481
2339,4482
41,4483
1569,4484
1163,4485
1131,4486
4357,4487
2537,4488
2075,4489
4297,4490
2576,4491
408,4492
686,4493
612,4494
2623,4495
4268,4496
3952,4497
2878,4498
1921,4499
1729,4500
1240,4501
3472,4502
16,4503
2645,4504
2966,4505
3711,4506
3053,4507
1974,4508
2594,4509
3675,4510
4067,4511
2080,4512
467,4513
3815,4514
3413,4515
3021,4516
1242,4517
328,4518
1584,4519
1252,4520
3,4521
3278,4522
2976,4523
1011,4524
638,4525
4306,4526
1878,4527
2291,4528
3865,4529
2011,4530
427,4531
2088,4532
4150,4533
1219,4534
2283,4535
4041,4536
219,4537
4366,4538
3994,4539
368,4540
477,4541
3084,4542
3631,4543
1363,4544
3422,4545
2928,4546
237,4547
427,4548
2761,4549
3639,4550
590,4551
1283,4552
2616,4553
2043,4554
3466,4555
1846,4556
4295,4557
2690,4558
2468,4559
3899,4560
2231,4561
1670,4562
3111,4563
2900,4564
2495,4565
3712,4566
278,4567
2960,4568
2058,4569
2803,4570
4253,4571
1495,4572
404,4573
1812,4574
2722,4575
2606,4576
231,4577
1706,4578
3519,4579
2517,4580
1039,4581
1479,4582
4473,4583
3212,4584
2152,4585
3727,4586
257,4587
1930,4588
1807,4589
2433,4590
2038,4591
2105,4592
4129,4593
4468,4594
3838,4595
1533,4596
3050,4597
1685,4598
1123,4599
1966,4600
3714,4601
4524,4602
744,4603
460,4604
3504,4605
582,4606
473,4607
3842,4608
2340,4609
4227,4610
1022,4611
2135,4612
4577,4613
3818,4614
1440,4615
1974,4616
3392,4617
999,4618
827,4619
3013,4620
2764,4621
1878,4622
2281,4623
3966,4624
1187,4625
299,4626
2598,4627
1897,4628
139,4629
2379,4630
2028,4631
3020,4632
1452,4633
140,4634
218,4635
3546,4636
4595,4637
3459,4638
1155,4639
3091,4640
2629,4641
1090,4642
1766,4643
1678,4644
1238,4645
1802,4646
2350,4647
3837,4648
880,4649
3312,4650
727,4651
2247,4652
2688,4653
466,4654
1965,4655
447,4656
2987,4657
935,4658
2928,4659
462,4660
3937,4661
2623,4662
2071,4663
4424,4664
1634,4665
3384,4666
2156,4667
930,4668
203,4669
3853,4670
1966,4671
627,4672
262,4673
2115,4674
1179,4675
210,4676
3913,4677
3306,4678
3300,4679
3667,4680
4137,4681
1471,4682
926,4683
4446,4684
2778,4685
1640,4686
189,4687
3625,4688
841,4689
2640,4690
1829,4691
822,4692
1906,4693
1712,4694
4453,4695
1018,4696
1795,4697
585,4698
1291,4699
2847,4700
3616,4701
3749,4702
2093,4703
1484,4704
1962,4705
2050,4706
1972,4707
2906,4708
4534,4709
1342,4710
924,4711
1475,4712
2423,4713
1726,4714
3522,4715
1953,4716
4255,4717
2492,4718
1708,4719
1530,4720
490,4721
1062,4722
2615,4723
4156,4724
3161,4725
4437,4726
4011,4727
3707,4728
1249,4729
2971,4730
1161,4731
205,4732
435,4733
1719,4734
1161,4735
1072,4736
3849,4737
1239,4738
1160,4739
134,4740
611,4741
3895,4742
832,4743
1060,4744
2722,4745
2926,4746
3816,4747
3160,4748
1819,4749
2851,4750
791,4751
3307,4752
2380,4753
179,4754
3133,4755
2860,4756
467,4757
3271,4758
511,4759
2145,4760
3937,4761
1402,4762
3668,4763
2632,4764
161,4765
4380,4766
4654,4767
1166,4768
4199,4769
4521,4770
2108,4771
3255,4772
3742,4773
3327,4774
210,4775
2899,4776
4560,4777
2046,4778
141,4779
3225,4780
1165,4781
2828,4782
3223,4783
3593,4784
3383,4785
2232,4786
2910,4787
2776,4788
4219,4789
632,4790
4293,4791
2665,4792
4318,4793
3685,4794
1331,4795
2216,4796
3923,4797
295,4798
2104,4799
2625,4800
3647,4801
2212,4802
797,4803
3359,4804
858,4805
1610,4806
3349,4807
4550,4808
2238,4809
271,4810
4266,4811
4139,4812
1991,4813
1822,4814
30,4815
3938,4816
3116,4817
1232,4818
1556,4819
555,4820
3369,4821
4325,4822
4793,4823
3142,4824
73,4825
4347,4826
277,4827
1924,4828
290,4829
827,4830
983,4831
3457,4832
3294,4833
2887,4834
4389,4835
4553,4836
3294,4837
3367,4838
3238,4839
394,4840
3996,4841
4668,4842
2532,4843
4287,4844
2754,4845
4429,4846
4635,4847
2798,4848
1831,4849
393,4850
4298,4851
3548,4852
2599,4853
1085,4854
2811,4855
444,4856
4854,4857
2567,4858
1623,4859
829,4860
1810,4861
2610,4862
3274,4863
4259,4864
2031,4865
1517,4866
4712,4867
4273,4868
4793,4869
4596,4870
1689,4871
2139,4872
1241,4873
1801,4874
2268,4875
1168,4876
2877,4877
789,4878
4481,4879
2949,4880
1636,4881
948,4882
3699,4883
513,4884
494,4885
3249,4886
2283,4887
4125,4888
1220,4889
4706,4890
4283,4891
1441,4892
2694,4893
3391,4894
1121,4895
1636,4896
807,4897
4174,4898
2545,4899
3086,4900
925,4901
2059,4902
4497,4903
4095,4904
1435,4905
3428,4906
1484,4907
4899,4908
3870,4909
3467,4910
2670,4911
4464,4912
3510,4913
3853,4914
4004,4915
3684,4916
1805,4917
115,4918
4390,4919
529,4920
3467,4921
2507,4922
2846,4923
688,4924
1909,4925
1410,4926
4229,4927
3231,4928
2577,4929
43,4930
3387,4931
4350,4932
2933,4933
1294,4934
556,4935
3318,4936
4648,4937
795,4938
1737,4939
2130,4940
4911,4941
1367,4942
3831,4943
2169,4944
4392,4945
3548,4946
1053,4947
144,4948
4236,4949
3062,4950
4519,4951
1957,4952
3372,4953
2355,4954
2728,4955
4235,4956
176,4957
1195,4958
1204,4959
1393,4960
3107,4961
2210,4962
3116,4963
2630,4964
1570,4965
2227,4966
1147,4967
3458,4968
4046,4969
819,4970
2627,4971
792,4972
3621,4973
4024,4974
3490,4975
3160,4976
2148,4977
2090,4978
2796,4979
3878,4980
3825,4981
2160,4982
4367,4983
2509,4984
4754,4985
1564,4986
2437,4987
2476,4988
844,4989
596,4990
2323,4991
1151,4992
4111,4993
70,4994
2348,4995
2165,4996
1865,4997
3513,4998
2486,4999
1744,655
3142,4519
2741,4494
3143,1729
814,4426
4427,3180
449,1175
4616,3098
4815,407
237,4037
1063,4586
2335,1654
1390,4614
560,566
2174,2200
3463,4030
3057,4267
8,3879
2918,4117
1357,223
3041,3618
1778,2728
112,1101
2340,970
2210,232
558,1328
3930,4713
3865,4297
577,1815
2169,77
2573,114
1955,1343
1047,4928
3168,1143
4320,4192
4518,4607
377,4360
368,3723
4541,1162
2463,3157
405,99
2671,886
1720,2623
1693,4413
1093,572
475,2927
4965,3951
3653,1772
1494,2244
2640,4350
4331,3471
4424,949
1891,4503
755,250
1573,3178
4446,2044
1915,3280
87,2016
4689,3150
258,4521
3966,2209
4229,4816
2062,4978
3033,541
1341,4198
954,2967
1720,4845
519,2685
139,4016
2837,4894
1733,2220
4617,3495
1437,3586
2927,4600
3526,4370
4430,4602
4096,2892
1262,170
1045,949
3827,304
2354,3643
3730,4132
2179,4455
1968,668
4524,2026
3440,303
2045,347
2980,3746
2946,1081
2568,4777
1677,455
2226,4
1913,3607
4241,3852
1562,4786
4764,2235
3597,648
140,1667
2331,2779
3463,1993
1159,4196
4742,4774
186,184
4459,2466
1167,3162
4603,3938
3401,4165
4710,1578
1784,3078
2809,2539
4932,432
1469,1554
3709,1888
2166,2544
4824,3615
2532,2054
2146,569
481,3203
4056,3576
1142,4581
2954,3753
1675,1236
4539,2574
1869,3304
3525,2926
92,3080
1484,970
4163,4161
1763,1320
1146,1631
2929,1925
3641,1876
3158,4315
2042,1185
2490,2563
721,1927
4210,4626
2434,4999
3518,1921
1196,4928
1980,4793
3193,2244
11,1708
2615,1886
882,232
4691,4608
2584,4323
4677,2479
4589,4635
3468,969
2989,4547
2745,2313
698,2500
3022,1135
3303,1859
2643,57
1929,4860
1573,3009
3624,1639
1321,1300
1634,4699
1987,3121
1539,3942
3937,138
4776,1028
4995,2353
1225,3649
3762,2854
4366,1325
10,4466
1056,3321
3477,2286
885,2283
1806,783
4111,3895
3928,4567
4302,2718
4893,3804
470,3410
4198,2824
2960,4359
875,2763
4900,4005
2734,374
4905,1593
299,3861
4136,2600
3264,1222
2664,4104
1666,1148
2847,2714
3041,2116
2830,625
3604,2655
2140,1297
591,3704
2307,4450
1780,1830
814,208
538,3444
1733,190
1476,2513
13,1712
464,4333
1156,4581
3921,3568
1732,1124
2029,3781
38,348
280,3750
2083,3054
4470,626
1120,1592
1180,4887
457,2019
1113,4172
1774,2317
3792,2912
119,4384
4096,4638
4152,520
4062,4360
618,3902
84,2197
4755,4855
4517,4018
4780,1121
4064,4842
379,2238
4091,1822
4928,3923
75,939
4982,4435
4271,2618
3100,1114
2660,2004
2067,2273
4549,3079
1632,3259
756,4258
3101,1499
505,4829
3751,1904
327,947
3499,4670
4121,153
4067,4701
2451,1257
4354,1758
1361,3676
288,410
4568,4136
3092,849
268,2056
566,4095
3494,4856
2840,4492
4029,427
2788,4415
2305,4607
3737,2022
462,1006
2546,2653
748,3851
1113,1717
1765,675
1973,1183
122,4358
4654,4611
3043,874
3376,1232
2909,3282
4553,4696
2160,672
816,1407
1184,3522
1290,267
4621,4186
1227,2136
1554,1028
1979,3446
883,2196
4969,347
1313,1627
1823,4931
4203,4962
